id,loan_limit,gender,approv_in_adv,credit_worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,defaulted,dtir1,credit_score_band
131467,CF,MALE,NOPRE,L1,NOPC,B/C,276500,3.38,0.58,276500,360,NOT_NEG,NOT_INT,NOT_LPSM,288000,SB,PR,HOME,3300,CRIF,815,CIB,55-64,NOT_INST,96.01,NORTH,0,38,800-849
158930,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,376500,3.50,-0.07,376500,360,NOT_NEG,NOT_INT,NOT_LPSM,458000,SB,PR,HOME,5580,CRIF,858,CIB,45-54,NOT_INST,82.21,NORTH,0,35,850-900
170390,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,166500,4.75,1.07,166500,360,NOT_NEG,NOT_INT,NOT_LPSM,168000,SB,PR,HOME,6420,EXP,795,CIB,>74,TO_INST,99.11,SOUTH,0,42,750-799
128811,CF,FEMALE,NOPRE,L1,NOPC,B/C,146500,3.99,0.39,146500,360,NOT_NEG,NOT_INT,NOT_LPSM,238000,SB,PR,HOME,2820,CRIF,804,CIB,55-64,TO_INST,61.55,CENTRAL,1,31,800-849
30471,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,376500,3.63,0.12,376500,360,NOT_NEG,NOT_INT,NOT_LPSM,448000,SB,PR,HOME,8460,EXP,653,EXP,55-64,NOT_INST,84.04,NORTH,0,25,650-699
169344,NCF,MALE,NOPRE,L1,NOPC,NOB/C,186500,3.99,-0.23,186500,360,NOT_NEG,NOT_INT,NOT_LPSM,218000,SB,PR,HOME,5760,CIB,512,CIB,65-74,TO_INST,85.55,NORTH,0,39,500-549
64594,CF,MALE,NOPRE,L1,NOPC,NOB/C,636500,3.99,0.33,636500,360,NOT_NEG,NOT_INT,NOT_LPSM,708000,SB,PR,HOME,8580,CIB,606,CIB,45-54,TO_INST,89.90,NORTH,0,43,600-649
65208,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,96500,5.25,0.73,96500,360,NOT_NEG,NOT_INT,NOT_LPSM,158000,SB,PR,HOME,1140,EXP,627,CIB,65-74,TO_INST,61.08,NORTH,0,44,600-649
116065,CF,FEMALE,NOPRE,L1,NOPC,B/C,136500,3.99,0.39,136500,360,NOT_NEG,NOT_INT,NOT_LPSM,148000,SB,PR,HOME,1920,CIB,550,CIB,25-34,TO_INST,92.23,SOUTH,1,58,550-599
95498,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,446500,3.63,-0.14,446500,360,NOT_NEG,NOT_INT,NOT_LPSM,668000,SB,PR,HOME,7680,EXP,671,CIB,35-44,NOT_INST,66.84,SOUTH,0,38,650-699
39287,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,526500,3.99,-0.18,526500,360,NOT_NEG,NOT_INT,NOT_LPSM,758000,SB,PR,HOME,9780,CIB,798,CIB,45-54,NOT_INST,69.46,SOUTH,0,22,750-799
137126,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,116500,3.88,0.46,116500,360,NOT_NEG,NOT_INT,NOT_LPSM,328000,SB,PR,HOME,2640,CRIF,549,CIB,65-74,TO_INST,35.52,SOUTH,0,22,500-549
118206,CF,MALE,NOPRE,L1,NOPC,B/C,126500,3.50,0.84,126500,360,NOT_NEG,NOT_INT,NOT_LPSM,158000,SB,PR,HOME,1740,CIB,860,CIB,65-74,TO_INST,80.06,NORTH,0,58,850-900
90538,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,516500,4.13,-0.08,516500,360,NEG_AMM,NOT_INT,NOT_LPSM,518000,SB,PR,HOME,6300,CRIF,882,EXP,25-34,NOT_INST,99.71,CENTRAL,0,50,850-900
48465,CF,MALE,NOPRE,L1,NOPC,NOB/C,96500,3.99,0.39,96500,180,NOT_NEG,NOT_INT,NOT_LPSM,128000,SB,PR,HOME,3480,CRIF,686,CIB,55-64,TO_INST,75.39,NORTH,1,31,650-699
80633,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,376500,4.13,0.52,376500,360,NOT_NEG,NOT_INT,NOT_LPSM,528000,SB,PR,HOME,6480,EXP,827,CIB,55-64,TO_INST,71.31,NORTH,0,35,800-849
125060,CF,FEMALE,NOPRE,L1,NOPC,B/C,116500,3.99,0.39,116500,360,NOT_NEG,NOT_INT,NOT_LPSM,158000,SB,PR,HOME,1920,CRIF,528,CIB,55-64,TO_INST,73.73,CENTRAL,1,52,500-549
44256,NCF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,1086500,3.88,-0.03,1086500,360,NOT_NEG,NOT_INT,NOT_LPSM,1358000,SB,PR,HOME,14700,CIB,664,EXP,35-44,NOT_INST,80.01,SOUTH,0,36,650-699
74978,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,386500,4.88,0.65,386500,360,NOT_NEG,NOT_INT,NOT_LPSM,408000,SB,PR,HOME,9300,CRIF,782,EXP,35-44,TO_INST,94.73,NORTH,0,30,750-799
85240,CF,MALE,NOPRE,L1,NOPC,NOB/C,626500,4.13,0.12,626500,360,NOT_NEG,NOT_INT,NOT_LPSM,668000,SB,PR,HOME,9960,EXP,650,CIB,25-34,NOT_INST,93.79,NORTH,0,20,650-699
44381,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,306500,4.99,1.32,306500,360,NOT_NEG,NOT_INT,NOT_LPSM,778000,SB,PR,HOME,7500,EXP,632,EXP,45-54,TO_INST,39.40,NORTH,0,37,600-649
57493,CF,FEMALE,NOPRE,L2,NOPC,B/C,86500,3.99,0.39,86500,360,NOT_NEG,NOT_INT,NOT_LPSM,78000,SB,PR,HOME,5460,EXP,724,CIB,55-64,TO_INST,110.90,CENTRAL,1,32,700-749
113206,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,216500,4.00,0.65,216500,360,NOT_NEG,NOT_INT,NOT_LPSM,268000,SB,PR,HOME,6120,EXP,579,EXP,25-34,NOT_INST,80.78,NORTH,0,45,550-599
152651,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,276500,3.75,0.15,276500,360,NOT_NEG,NOT_INT,NOT_LPSM,338000,SB,PR,HOME,4560,EXP,781,EXP,65-74,TO_INST,81.80,NORTH,0,39,750-799
170924,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,486500,3.75,0.02,486500,360,NOT_NEG,NOT_INT,NOT_LPSM,718000,SB,PR,HOME,5100,EXP,819,CIB,25-34,TO_INST,67.76,SOUTH,0,41,800-849
135120,CF,FEMALE,PRE,L1,NOPC,NOB/C,436500,4.38,0.15,436500,360,NEG_AMM,NOT_INT,NOT_LPSM,658000,SB,PR,HOME,4980,CRIF,746,CIB,65-74,TO_INST,66.34,NORTH,0,39,700-749
100947,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,186500,4.50,0.78,186500,240,NOT_NEG,NOT_INT,NOT_LPSM,278000,SB,PR,HOME,4560,CIB,884,EXP,45-54,TO_INST,67.09,NORTH,0,30,850-900
120800,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,156500,4.63,0.89,156500,300,NOT_NEG,NOT_INT,NOT_LPSM,158000,SB,PR,HOME,3300,CRIF,571,CIB,>74,TO_INST,99.05,SOUTH,0,32,550-599
160036,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,186500,3.50,0.80,186500,360,NOT_NEG,NOT_INT,NOT_LPSM,218000,SB,PR,HOME,2640,EXP,836,CIB,35-44,TO_INST,85.55,SOUTH,0,54,800-849
24968,CF,MALE,NOPRE,L1,NOPC,NOB/C,266500,3.88,0.53,266500,300,NOT_NEG,NOT_INT,NOT_LPSM,298000,SB,PR,HOME,5040,CRIF,804,CIB,35-44,TO_INST,89.43,NORTH,0,26,800-849
49549,CF,MALE,NOPRE,L1,NOPC,B/C,166500,3.99,1.19,166500,360,NEG_AMM,NOT_INT,NOT_LPSM,168000,SB,PR,HOME,3120,CRIF,531,CIB,55-64,TO_INST,99.11,NORTH,0,24,500-549
160638,CF,UNKNOWN,NOPRE,L2,NOPC,NOB/C,306500,3.99,0.39,306500,300,NOT_NEG,NOT_INT,NOT_LPSM,328000,SB,PR,HOME,11520,CIB,576,EXP,25-34,TO_INST,93.45,SOUTH,1,20,550-599
66644,CF,MALE,NOPRE,L2,NOPC,NOB/C,536500,3.99,0.39,536500,360,NOT_NEG,NOT_INT,NOT_LPSM,548000,SB,PR,HOME,6240,EXP,601,CIB,25-34,NOT_INST,97.90,NORTH,1,44,600-649
71346,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,376500,4.50,0.40,376500,360,NOT_NEG,NOT_INT,NOT_LPSM,448000,SB,PR,HOME,5820,CRIF,561,EXP,25-34,NOT_INST,84.04,NORTH,0,36,550-599
147704,CF,MALE,NOPRE,L1,NOPC,NOB/C,146500,3.99,0.39,146500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,2820,EQUI,834,EXP,45-54,NOT_INST,75.15,NORTH,1,39,800-849
146985,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,306500,3.88,0.56,306500,360,NOT_NEG,NOT_INT,NOT_LPSM,388000,SB,PR,HOME,3600,EXP,546,EXP,>74,NOT_INST,78.99,SOUTH,0,45,500-549
74369,CF,MALE,NOPRE,L2,NOPC,NOB/C,206500,4.38,0.17,206500,360,NOT_NEG,NOT_INT,NOT_LPSM,318000,SB,PR,HOME,3600,EXP,564,CIB,65-74,TO_INST,64.94,CENTRAL,0,40,550-599
36555,CF,MALE,NOPRE,L1,NOPC,NOB/C,326500,3.99,0.39,326500,180,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,5700,EQUI,704,EXP,35-44,NOT_INST,75.15,SOUTH,1,39,700-749
67662,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,376500,3.75,0.41,376500,360,NOT_NEG,NOT_INT,NOT_LPSM,428000,SB,PR,HOME,7140,CIB,603,EXP,45-54,TO_INST,87.97,NORTH,0,45,600-649
168514,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,486500,3.99,0.39,486500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,3000,EQUI,899,EXP,>74,TO_INST,75.15,SOUTH,1,39,850-900
134973,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,156500,3.99,0.39,156500,360,NOT_NEG,NOT_INT,NOT_LPSM,238000,SB,PR,HOME,3360,CIB,592,EXP,55-64,TO_INST,65.76,SOUTH,1,44,550-599
108257,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,216500,3.99,0.39,216500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,3060,EQUI,621,EXP,>74,TO_INST,75.15,SOUTH,1,39,600-649
126514,CF,MALE,PRE,L1,NOPC,NOB/C,246500,4.50,0.75,246500,360,NOT_NEG,NOT_INT,NOT_LPSM,308000,SB,PR,HOME,3180,EXP,879,CIB,25-34,NOT_INST,80.03,NORTH,0,43,850-900
75238,CF,MALE,NOPRE,L1,NOPC,NOB/C,126500,3.99,0.93,126500,180,NOT_NEG,NOT_INT,NOT_LPSM,138000,SB,PR,HOME,2100,CIB,721,CIB,<25,TO_INST,91.67,NORTH,0,41,700-749
139962,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,446500,3.75,0.03,446500,360,NOT_NEG,NOT_INT,NOT_LPSM,1528000,SB,PR,HOME,10560,CIB,554,EXP,65-74,NOT_INST,29.22,SOUTH,0,23,550-599
128199,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,186500,4.25,0.20,186500,360,NOT_NEG,NOT_INT,NOT_LPSM,228000,SB,PR,HOME,2940,CIB,811,EXP,65-74,TO_INST,81.80,NORTH,0,52,800-849
128833,CF,MALE,PRE,L1,NOPC,NOB/C,176500,3.99,0.39,176500,360,NOT_NEG,NOT_INT,NOT_LPSM,168000,SB,PR,HOME,2940,CRIF,869,CIB,45-54,NOT_INST,105.06,SOUTH,1,36,850-900
127435,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,216500,4.75,0.32,216500,360,NOT_NEG,NOT_INT,NOT_LPSM,288000,SB,IR,HOME,5760,EXP,797,EXP,25-34,NOT_INST,75.17,SOUTH,0,45,750-799
60765,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,586500,3.63,0.07,586500,360,NOT_NEG,INT_ONLY,NOT_LPSM,688000,SB,PR,HOME,6480,CIB,594,EXP,25-34,NOT_INST,85.25,SOUTH,0,44,550-599
142060,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,236500,3.99,0.39,236500,360,NOT_NEG,NOT_INT,NOT_LPSM,308000,SB,SR,HOME,11640,CRIF,584,EXP,55-64,NOT_INST,76.79,NORTH,1,31,550-599
110721,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,156500,3.99,0.39,156500,144,NOT_NEG,NOT_INT,NOT_LPSM,288000,SB,PR,HOME,2580,CRIF,650,CIB,35-44,TO_INST,54.34,SOUTH,1,45,650-699
96796,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,486500,2.88,0.01,486500,180,NOT_NEG,NOT_INT,NOT_LPSM,978000,SB,PR,HOME,14700,EXP,656,EXP,35-44,NOT_INST,49.74,NORTH,0,33,650-699
69853,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,416500,5.38,1.41,416500,360,NOT_NEG,NOT_INT,NOT_LPSM,558000,SB,IR,HOME,4620,CRIF,837,CIB,35-44,TO_INST,74.64,SOUTH,0,28,800-849
37857,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,316500,3.99,0.39,316500,360,NOT_NEG,NOT_INT,NOT_LPSM,368000,SB,PR,HOME,4500,CIB,547,EXP,55-64,NOT_INST,86.01,CENTRAL,1,59,500-549
134231,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,276500,3.99,0.39,276500,240,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,6060,EQUI,815,EXP,45-54,TO_INST,75.15,NORTH-EAST,1,39,800-849
130859,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,586500,4.88,0.75,586500,360,NOT_NEG,NOT_INT,NOT_LPSM,848000,SB,PR,HOME,7560,CRIF,593,EXP,45-54,NOT_INST,69.16,SOUTH,0,44,550-599
143854,NCF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,1006500,3.99,0.39,1006500,360,NOT_NEG,NOT_INT,NOT_LPSM,1608000,SB,PR,HOME,7680,EXP,616,EXP,35-44,TO_INST,62.59,SOUTH,1,10,600-649
132346,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,616500,3.63,0.00,616500,360,NEG_AMM,NOT_INT,NOT_LPSM,758000,SB,PR,HOME,5760,EXP,852,EXP,65-74,NOT_INST,81.33,NORTH,0,39,850-900
171174,CF,FEMALE,NOPRE,L2,NOPC,NOB/C,316500,3.99,0.39,316500,300,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,4500,EQUI,749,EXP,25-34,NOT_INST,75.15,NORTH,1,39,700-749
152641,CF,MALE,NOPRE,L1,NOPC,NOB/C,376500,4.25,-0.19,376500,360,NOT_NEG,NOT_INT,NOT_LPSM,508000,SB,PR,HOME,7680,EXP,525,CIB,25-34,NOT_INST,74.11,NORTH,0,29,500-549
151541,CF,MALE,NOPRE,L1,NOPC,NOB/C,406500,4.13,0.10,406500,360,NOT_NEG,NOT_INT,NOT_LPSM,428000,SB,PR,HOME,5640,CIB,758,CIB,25-34,NOT_INST,94.98,SOUTH,0,47,750-799
68484,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,176500,4.75,1.37,176500,360,NOT_NEG,NOT_INT,NOT_LPSM,208000,SB,PR,HOME,3300,CIB,680,CIB,35-44,TO_INST,84.86,SOUTH,0,37,650-699
137413,CF,MALE,PRE,L1,NOPC,NOB/C,156500,3.99,0.39,156500,288,NOT_NEG,NOT_INT,NOT_LPSM,288000,SB,PR,HOME,3720,EXP,551,CIB,55-64,TO_INST,54.34,NORTH,1,41,550-599
36254,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,196500,3.88,0.38,196500,360,NOT_NEG,NOT_INT,NOT_LPSM,358000,SB,PR,HOME,4980,EXP,767,EXP,35-44,TO_INST,54.89,SOUTH,0,33,750-799
144149,CF,MALE,NOPRE,L1,NOPC,NOB/C,656500,4.63,0.69,656500,360,NOT_NEG,NOT_INT,NOT_LPSM,928000,SB,PR,HOME,5760,CIB,867,CIB,65-74,NOT_INST,70.74,SOUTH,0,8,850-900
38097,CF,MALE,NOPRE,L1,NOPC,NOB/C,556500,3.99,0.39,556500,360,NEG_AMM,NOT_INT,NOT_LPSM,558000,SB,PR,HOME,8100,CRIF,829,CIB,35-44,NOT_INST,99.73,SOUTH,1,37,800-849
105964,CF,MALE,NOPRE,L1,NOPC,NOB/C,136500,4.75,0.63,136500,360,NOT_NEG,NOT_INT,NOT_LPSM,178000,SB,PR,HOME,6300,CRIF,843,CIB,45-54,TO_INST,76.69,NORTH,0,30,800-849
78755,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,466500,3.75,0.61,466500,180,NOT_NEG,NOT_INT,NOT_LPSM,588000,SB,PR,HOME,11700,CIB,605,CIB,25-34,TO_INST,79.34,SOUTH,0,30,600-649
61153,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,376500,3.75,0.78,376500,240,NOT_NEG,NOT_INT,NOT_LPSM,598000,SB,PR,HOME,6360,CIB,757,EXP,45-54,TO_INST,62.96,NORTH-EAST,0,38,750-799
96865,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,96500,4.75,0.59,96500,360,NOT_NEG,NOT_INT,NOT_LPSM,228000,SB,PR,HOME,1920,CRIF,818,EXP,65-74,TO_INST,42.32,NORTH,0,35,800-849
161776,CF,MALE,NOPRE,L1,NOPC,B/C,356500,4.63,1.54,356500,360,NOT_NEG,NOT_INT,NOT_LPSM,428000,SB,PR,HOME,10320,EXP,681,CIB,45-54,TO_INST,83.29,NORTH,0,40,650-699
152226,NCF,MALE,NOPRE,L1,NOPC,NOB/C,726500,3.99,0.39,726500,360,NOT_NEG,NOT_INT,NOT_LPSM,908000,SB,PR,HOME,4440,CIB,806,EXP,>74,TO_INST,80.01,NORTH,1,47,800-849
99436,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,446500,3.50,-0.13,446500,360,NEG_AMM,INT_ONLY,NOT_LPSM,2098000,SB,PR,HOME,5760,CIB,601,EXP,35-44,NOT_INST,21.28,SOUTH,0,10,600-649
138260,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,156500,3.63,0.73,156500,240,NOT_NEG,NOT_INT,NOT_LPSM,188000,SB,PR,HOME,5040,CIB,618,CIB,55-64,TO_INST,83.24,NORTH,0,37,600-649
138153,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,536500,4.75,0.03,536500,360,NOT_NEG,NOT_INT,NOT_LPSM,898000,SB,PR,HOME,8820,CRIF,689,EXP,25-34,NOT_INST,59.74,SOUTH,0,48,650-699
111239,CF,MALE,PRE,L1,NOPC,NOB/C,186500,3.99,0.46,186500,360,NOT_NEG,NOT_INT,NOT_LPSM,178000,SB,PR,HOME,2340,CRIF,728,CIB,>74,NOT_INST,104.78,SOUTH,0,36,700-749
41763,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,336500,3.99,0.39,336500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,4740,EQUI,629,EXP,>74,TO_INST,75.15,NORTH,1,39,600-649
88661,CF,FEMALE,PRE,L1,NOPC,NOB/C,306500,3.99,0.39,306500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,3480,EQUI,583,EXP,55-64,NOT_INST,75.15,NORTH,1,39,550-599
71892,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,496500,4.56,0.65,496500,360,NOT_NEG,NOT_INT,NOT_LPSM,588000,SB,PR,HOME,5760,CRIF,879,EXP,25-34,NOT_INST,84.44,SOUTH,0,42,850-900
66978,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,126500,3.75,0.13,126500,360,NOT_NEG,NOT_INT,NOT_LPSM,258000,SB,SR,HOME,8400,CIB,771,EXP,45-54,NOT_INST,49.03,NORTH,0,30,750-799
154834,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,446500,4.63,0.82,446500,360,NOT_NEG,NOT_INT,NOT_LPSM,1198000,SB,IR,HOME,6120,EXP,784,EXP,65-74,TO_INST,37.27,NORTH,0,48,750-799
103303,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,416500,3.50,-0.10,416500,360,NOT_NEG,NOT_INT,NOT_LPSM,528000,SB,PR,HOME,6120,CRIF,554,EXP,45-54,NOT_INST,78.88,NORTH,0,47,550-599
102321,NCF,UNKNOWN,PRE,L1,NOPC,B/C,226500,3.99,0.39,226500,360,NOT_NEG,NOT_INT,NOT_LPSM,278000,SB,PR,HOME,1980,CIB,578,EXP,35-44,TO_INST,81.47,CENTRAL,1,39,550-599
27504,CF,MALE,NOPRE,L1,NOPC,NOB/C,456500,3.75,-0.49,456500,360,NOT_NEG,NOT_INT,NOT_LPSM,528000,SB,PR,HOME,5700,CRIF,715,CIB,25-34,NOT_INST,86.46,NORTH,0,42,700-749
116747,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,326500,3.99,0.19,326500,360,NOT_NEG,NOT_INT,NOT_LPSM,408000,SB,PR,HOME,8700,CRIF,862,CIB,45-54,TO_INST,80.02,SOUTH,0,42,850-900
90502,CF,FEMALE,NOPRE,L1,NOPC,B/C,226500,3.25,0.54,226500,360,NOT_NEG,NOT_INT,NOT_LPSM,228000,SB,PR,HOME,3180,CIB,585,CIB,35-44,NOT_INST,99.34,CENTRAL,0,47,550-599
116513,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,226500,4.99,0.42,226500,360,NOT_NEG,NOT_INT,NOT_LPSM,368000,SB,PR,HOME,4620,CRIF,609,EXP,>74,TO_INST,61.55,NORTH,0,48,600-649
29278,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,326500,4.13,0.18,326500,360,NOT_NEG,NOT_INT,NOT_LPSM,548000,SB,PR,HOME,6360,CIB,735,EXP,35-44,TO_INST,59.58,SOUTH,0,40,700-749
140965,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,156500,4.75,1.32,156500,360,NEG_AMM,NOT_INT,NOT_LPSM,298000,SB,IR,HOME,5520,EXP,500,EXP,65-74,TO_INST,52.52,SOUTH,0,47,500-549
42953,NCF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,56500,5.50,1.30,56500,324,NOT_NEG,NOT_INT,NOT_LPSM,58000,SB,PR,HOME,2040,CIB,691,EXP,>74,TO_INST,97.41,SOUTH,0,57,650-699
81781,CF,FEMALE,PRE,L1,NOPC,NOB/C,326500,3.99,0.39,326500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,5820,EQUI,820,EXP,25-34,NOT_INST,75.15,NORTH,1,39,800-849
124392,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,426500,3.99,0.39,426500,360,NOT_NEG,NOT_INT,NOT_LPSM,958000,SB,PR,HOME,6720,CIB,835,EXP,45-54,TO_INST,44.52,NORTH,1,34,800-849
62545,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,176500,3.99,0.67,176500,360,NEG_AMM,NOT_INT,NOT_LPSM,258000,SB,PR,HOME,2640,EXP,627,EXP,>74,TO_INST,68.41,NORTH,0,34,600-649
38422,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,366500,3.99,0.39,366500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,4800,CIB,716,CIB,35-44,TO_INST,87.68,SOUTH,1,40,700-749
68316,NCF,UNKNOWN,PRE,L1,NOPC,NOB/C,566500,2.75,-0.58,566500,360,NOT_NEG,NOT_INT,NOT_LPSM,678000,SB,PR,HOME,5760,CRIF,670,EXP,>74,TO_INST,83.55,NORTH,0,39,650-699
67343,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,136500,4.38,0.65,136500,360,NEG_AMM,NOT_INT,NOT_LPSM,188000,SB,PR,HOME,1560,CRIF,594,CIB,>74,TO_INST,72.61,NORTH,0,41,550-599
134798,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,366500,4.99,0.71,366500,360,NEG_AMM,NOT_INT,NOT_LPSM,428000,SB,PR,HOME,5580,EXP,790,CIB,25-34,TO_INST,85.63,SOUTH,0,37,750-799
170451,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,126500,4.99,1.47,126500,240,NOT_NEG,NOT_INT,NOT_LPSM,468000,SB,IR,HOME,13380,CRIF,607,EXP,55-64,TO_INST,27.03,NORTH,0,40,600-649
160189,CF,MALE,PRE,L1,NOPC,B/C,316500,3.63,0.76,316500,360,NEG_AMM,NOT_INT,NOT_LPSM,328000,SB,PR,HOME,5760,EXP,743,EXP,25-34,TO_INST,96.49,SOUTH,0,38,700-749
38037,CF,MALE,NOPRE,L1,NOPC,NOB/C,326500,3.99,0.39,326500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,7140,EQUI,656,EXP,45-54,TO_INST,75.15,NORTH,1,39,650-699
111550,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,556500,3.75,0.30,556500,360,NEG_AMM,NOT_INT,NOT_LPSM,618000,SB,PR,HOME,5220,CIB,821,EXP,25-34,NOT_INST,90.05,SOUTH,0,49,800-849
36543,CF,MALE,NOPRE,L1,NOPC,NOB/C,316500,3.99,0.39,316500,360,NOT_NEG,NOT_INT,NOT_LPSM,1038000,SB,IR,HOME,8460,CRIF,525,CIB,55-64,NOT_INST,30.49,NORTH,1,40,500-549
96856,CF,FEMALE,PRE,L1,NOPC,NOB/C,406500,3.63,-0.09,406500,360,NOT_NEG,NOT_INT,NOT_LPSM,858000,SB,PR,HOME,7020,CIB,609,CIB,45-54,NOT_INST,47.38,NORTH,0,36,600-649
104785,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,486500,4.75,0.50,486500,360,NOT_NEG,NOT_INT,NOT_LPSM,588000,SB,PR,HOME,11880,CRIF,503,EXP,55-64,TO_INST,82.74,SOUTH,0,42,500-549
75501,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,486500,3.63,0.05,486500,360,NOT_NEG,NOT_INT,NOT_LPSM,478000,SB,PR,HOME,5760,CIB,504,EXP,65-74,TO_INST,101.78,NORTH,0,39,500-549
161453,NCF,UNKNOWN,PRE,L1,NOPC,NOB/C,376500,3.99,0.02,376500,360,NOT_NEG,NOT_INT,NOT_LPSM,398000,SB,PR,HOME,10080,CIB,725,EXP,45-54,TO_INST,94.60,SOUTH,0,46,700-749
83695,NCF,MALE,PRE,L1,NOPC,NOB/C,196500,4.13,0.20,196500,360,NOT_NEG,NOT_INT,NOT_LPSM,218000,SB,PR,HOME,1800,CRIF,734,CIB,>74,NOT_INST,90.14,NORTH,0,47,700-749
53542,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,346500,3.75,0.22,346500,360,NOT_NEG,NOT_INT,NOT_LPSM,398000,SB,PR,HOME,6600,CIB,821,EXP,35-44,NOT_INST,87.06,NORTH,0,21,800-849
156783,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,446500,3.99,0.39,446500,360,NOT_NEG,NOT_INT,NOT_LPSM,468000,SB,PR,HOME,8580,CIB,796,EXP,25-34,TO_INST,95.41,NORTH,1,37,750-799
