id,loan_limit,gender,approv_in_adv,credit_worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,status,dtir1
101928,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,106500,4.875,0.6277,106500,360,NOT_NEG,NOT_INT,NOT_LPSM,218000,SB,PR,HOME,1860,CRIF,701,CIB,35-44,TO_INST,48.85,SOUTH,0,36
59580,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,656500,4.125,0.1396,656500,360,NOT_NEG,NOT_INT,NOT_LPSM,778000,SB,PR,HOME,11760,CRIF,740,EXP,25-34,NOT_INST,84.38,CENTRAL,0,47
106724,CF,FEMALE,NOPRE,L2,NOPC,NOB/C,726500,4.25,0.585,726500,240,NOT_NEG,NOT_INT,NOT_LPSM,1278000,SB,PR,HOME,9000,CIB,749,CIB,45-54,NOT_INST,56.85,SOUTH,0,47
120762,CF,FEMALE,PRE,L1,NOPC,NOB/C,406500,3.5,-0.0173,406500,360,NOT_NEG,NOT_INT,LPSM,508000,SB,PR,HOME,7440,EXP,784,CIB,35-44,TO_INST,80.02,NORTH,0,28
103996,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,576500,4.125,0.0105,576500,360,NOT_NEG,NOT_INT,NOT_LPSM,1658000,SB,PR,HOME,5760,CIB,811,EXP,55-64,NOT_INST,34.77,SOUTH,0,6
160009,CF,MALE,NOPRE,L1,NOPC,B/C,136500,3.375,1.3765,136500,240,NEG_AMM,NOT_INT,NOT_LPSM,198000,SB,PR,HOME,3480,CIB,817,CIB,45-54,TO_INST,68.94,SOUTH,0,35
173125,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,156500,3.99,0.3904,156500,180,NEG_AMM,NOT_INT,NOT_LPSM,258000,SB,PR,HOME,3900,EXP,655,EXP,55-64,TO_INST,60.66,CENTRAL,1,28
61436,CF,MALE,NOPRE,L1,NOPC,NOB/C,276500,3.99,0.3904,276500,360,NOT_NEG,NOT_INT,NOT_LPSM,368000,SB,PR,HOME,5160,EXP,817,CIB,65-74,TO_INST,75.14,NORTH,1,46
163467,CF,FEMALE,NOPRE,L2,NOPC,NOB/C,696500,4.25,0.1669,696500,360,NOT_NEG,NOT_INT,NOT_LPSM,778000,SB,PR,HOME,7380,EXP,514,CIB,45-54,NOT_INST,89.52,NORTH,0,44
110666,NCF,FEMALE,PRE,L1,NOPC,NOB/C,196500,3.99,0.7396,196500,240,NOT_NEG,NOT_INT,NOT_LPSM,238000,SB,PR,HOME,3240,CRIF,742,CIB,45-54,TO_INST,82.56,NORTH,0,38
113798,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,136500,3.25,0.1036,136500,180,NOT_NEG,NOT_INT,NOT_LPSM,358000,SB,PR,HOME,3060,CRIF,700,CIB,55-64,TO_INST,38.13,SOUTH,0,46
113089,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,256500,3.875,0.2773,256500,360,NOT_NEG,NOT_INT,NOT_LPSM,328000,SB,PR,HOME,5580,CIB,508,EXP,55-64,NOT_INST,78.20,NORTH,0,38
34750,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,196500,3.75,-0.3277,196500,360,NOT_NEG,NOT_INT,NOT_LPSM,198000,SB,PR,HOME,4140,EXP,733,CIB,65-74,TO_INST,99.24,SOUTH,0,54
133881,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,296500,3.5,0.0251,296500,336,NOT_NEG,NOT_INT,NOT_LPSM,328000,SB,PR,HOME,4380,EXP,892,EXP,25-34,NOT_INST,90.40,NORTH,0,39
146095,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,206500,3.99,0.3904,206500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,IR,HOME,7080,EQUI,854,EXP,55-64,TO_INST,75.15,SOUTH,1,39
133792,CF,MALE,NOPRE,L1,NOPC,NOB/C,316500,3.25,-0.2097,316500,360,NOT_NEG,NOT_INT,NOT_LPSM,608000,SB,PR,HOME,5040,CRIF,585,CIB,55-64,NOT_INST,52.06,SOUTH,0,41
110366,CF,MALE,NOPRE,L1,NOPC,NOB/C,606500,3.375,-0.2459,606500,360,NOT_NEG,NOT_INT,NOT_LPSM,1238000,SB,PR,HOME,5760,EXP,663,EXP,25-34,NOT_INST,48.99,SOUTH,0,30
82049,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,316500,3.125,-0.6461,316500,360,NOT_NEG,NOT_INT,NOT_LPSM,378000,SB,PR,HOME,5760,CRIF,854,EXP,35-44,NOT_INST,83.73,SOUTH,0,39
124363,CF,MALE,PRE,L1,NOPC,NOB/C,106500,6.5,2.4093,106500,360,NOT_NEG,NOT_INT,NOT_LPSM,128000,SB,PR,HOME,3300,CRIF,648,CIB,55-64,TO_INST,83.20,NORTH,0,37
68531,CF,UNKNOWN,PRE,L1,NOPC,B/C,306500,4.5,1.8248,306500,360,NOT_NEG,NOT_INT,NOT_LPSM,308000,SB,PR,HOME,5700,EXP,743,EXP,55-64,TO_INST,99.51,NORTH,0,58
141463,CF,UNKNOWN,NOPRE,L2,NOPC,NOB/C,136500,4.375,0.2389,136500,360,NOT_NEG,NOT_INT,NOT_LPSM,138000,SB,PR,HOME,7680,CRIF,742,EXP,55-64,TO_INST,98.91,CENTRAL,0,30
73202,CF,FEMALE,NOPRE,L2,NOPC,NOB/C,456500,4.875,0.4748,456500,360,NOT_NEG,NOT_INT,NOT_LPSM,1078000,SB,IR,HOME,7440,EXP,656,CIB,25-34,NOT_INST,42.35,NORTH,0,27
81433,CF,FEMALE,PRE,L1,NOPC,NOB/C,186500,3.99,0.4618,186500,360,NOT_NEG,NOT_INT,NOT_LPSM,308000,SB,PR,HOME,2340,CIB,890,CIB,>74,TO_INST,60.55,NORTH,0,40
130843,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,176500,4.5,0.3904,176500,360,NOT_NEG,NOT_INT,NOT_LPSM,228000,SB,PR,HOME,5760,EQUI,824,EXP,45-54,TO_INST,77.41,SOUTH,1,39
166737,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,266500,3.375,-0.1971,266500,360,NOT_NEG,NOT_INT,NOT_LPSM,388000,SB,PR,HOME,3480,CRIF,718,CIB,65-74,NOT_INST,68.69,SOUTH,0,42
57325,CF,MALE,NOPRE,L1,NOPC,NOB/C,126500,4.25,1.0894,126500,180,NOT_NEG,NOT_INT,NOT_LPSM,1178000,SB,PR,HOME,14040,EXP,570,EXP,55-64,TO_INST,10.74,NORTH,0,34
46907,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,246500,3.99,0.3904,246500,360,NOT_NEG,NOT_INT,NOT_LPSM,258000,SB,PR,HOME,1920,EXP,621,EXP,25-34,NOT_INST,95.54,NORTH,1,19
102423,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,706500,4.625,0.7692,706500,360,NOT_NEG,NOT_INT,NOT_LPSM,888000,SB,PR,HOME,9000,EXP,717,EXP,35-44,NOT_INST,79.56,SOUTH,0,42
91358,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,506500,3.99,0.5032,506500,360,NOT_NEG,NOT_INT,NOT_LPSM,508000,SB,PR,HOME,7020,CIB,682,CIB,65-74,TO_INST,99.70,SOUTH,0,42
146793,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,126500,3.625,0.8844,126500,360,NOT_NEG,NOT_INT,NOT_LPSM,128000,SB,PR,HOME,4620,CRIF,775,EXP,35-44,TO_INST,98.83,SOUTH,0,44
150496,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,326500,4.25,1.7177,326500,360,NOT_NEG,NOT_INT,NOT_LPSM,338000,SB,PR,HOME,4620,EXP,622,EXP,35-44,NOT_INST,96.60,NORTH,0,53
32318,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,426500,3.99,0.3904,426500,360,NOT_NEG,NOT_INT,NOT_LPSM,1308000,SB,PR,HOME,7440,CIB,869,EXP,65-74,NOT_INST,32.61,NORTH,1,38
136516,CF,MALE,PRE,L1,NOPC,B/C,236500,3.5,0.6282,236500,360,NOT_NEG,NOT_INT,NOT_LPSM,248000,SB,PR,HOME,5760,CRIF,714,CIB,25-34,NOT_INST,95.36,NORTH,0,39
71783,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,326500,3.25,-0.367,326500,180,NOT_NEG,NOT_INT,NOT_LPSM,408000,SB,PR,HOME,5340,CIB,603,CIB,45-54,TO_INST,80.02,SOUTH,0,41
153848,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,146500,3.99,0.3904,146500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,3240,EQUI,520,EXP,45-54,TO_INST,75.15,CENTRAL,1,39
78725,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,396500,4.375,0.6512,396500,180,NOT_NEG,NOT_INT,NOT_LPSM,608000,SB,PR,HOME,6780,CIB,796,CIB,65-74,TO_INST,65.21,CENTRAL,0,41
108497,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,416500,3.875,0.1113,416500,360,NOT_NEG,NOT_INT,NOT_LPSM,648000,SB,PR,HOME,4200,CRIF,859,EXP,45-54,NOT_INST,64.27,SOUTH,0,43
171033,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,346500,3.5,-0.2328,346500,360,NEG_AMM,INT_ONLY,NOT_LPSM,358000,SB,PR,HOME,5760,CRIF,527,EXP,>74,NOT_INST,96.79,NORTH,0,39
118065,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,276500,4.25,0.6828,276500,360,NOT_NEG,INT_ONLY,NOT_LPSM,388000,SB,PR,HOME,2880,EXP,575,CIB,>74,TO_INST,71.26,NORTH,0,43
162469,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,246500,4.625,1.3964,246500,360,NOT_NEG,NOT_INT,NOT_LPSM,368000,SB,PR,HOME,9840,CIB,805,EXP,45-54,TO_INST,66.98,SOUTH,0,24
100937,NCF,UNKNOWN,PRE,L1,NOPC,NOB/C,446500,4.25,0.0969,446500,360,NOT_NEG,NOT_INT,NOT_LPSM,928000,SB,PR,HOME,12420,EXP,644,EXP,65-74,NOT_INST,48.11,NORTH,0,22
152505,CF,UNKNOWN,PRE,L1,NOPC,B/C,416500,3.99,1.2166,416500,360,NOT_NEG,NOT_INT,LPSM,428000,SB,PR,HOME,5160,CRIF,803,EXP,25-34,TO_INST,97.31,CENTRAL,0,61
72406,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,476500,3.99,0.3904,476500,360,NOT_NEG,NOT_INT,NOT_LPSM,578000,SB,PR,HOME,3360,CIB,823,EXP,45-54,NOT_INST,82.44,NORTH,1,18
115605,CF,FEMALE,NOPRE,L1,NOPC,B/C,126500,4.75,1.3023,126500,360,NOT_NEG,NOT_INT,NOT_LPSM,148000,SB,PR,HOME,6720,CRIF,658,EXP,35-44,TO_INST,85.47,NORTH,0,23
47186,CF,FEMALE,PRE,L1,NOPC,B/C,306500,3.99,0.3904,306500,360,NOT_NEG,NOT_INT,NOT_LPSM,328000,SB,PR,HOME,8400,EXP,754,CIB,45-54,TO_INST,93.45,NORTH,1,32
76883,CF,FEMALE,NOPRE,L1,NOPC,B/C,396500,3.99,0.3904,396500,360,NOT_NEG,NOT_INT,LPSM,458000,SB,PR,HOME,4800,CRIF,717,CIB,35-44,TO_INST,86.57,SOUTH,1,53
158293,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,526500,4.18,0.3805,526500,360,NOT_NEG,NOT_INT,NOT_LPSM,588000,SB,PR,HOME,9000,CRIF,683,EXP,35-44,NOT_INST,89.54,NORTH,0,44
71140,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,316500,3.99,0.4669,316500,360,NOT_NEG,NOT_INT,NOT_LPSM,428000,SB,PR,HOME,4080,EXP,888,CIB,55-64,TO_INST,73.95,SOUTH,0,43
68055,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,436500,3.99,0.3904,436500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,5820,EQUI,689,EXP,35-44,NOT_INST,75.15,NORTH,1,39
76755,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,416500,4.375,0.7793,416500,360,NEG_AMM,NOT_INT,NOT_LPSM,658000,SB,PR,HOME,4860,CIB,546,CIB,35-44,TO_INST,63.30,SOUTH,0,42
169842,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,546500,3.75,-0.048,546500,360,NOT_NEG,NOT_INT,NOT_LPSM,738000,SB,PR,HOME,13560,CIB,540,EXP,45-54,NOT_INST,74.05,NORTH,0,25
42771,CF,MALE,NOPRE,L1,NOPC,NOB/C,396500,3.375,-0.1218,396500,360,NOT_NEG,NOT_INT,NOT_LPSM,498000,SB,PR,HOME,7380,CRIF,805,CIB,35-44,NOT_INST,79.62,NORTH,0,24
46002,CF,MALE,NOPRE,L1,NOPC,NOB/C,366500,2.99,-0.6122,366500,360,NEG_AMM,NOT_INT,NOT_LPSM,398000,SB,PR,HOME,5760,EXP,647,CIB,25-34,TO_INST,92.09,NORTH,0,39
151351,CF,UNKNOWN,NOPRE,L2,NOPC,NOB/C,156500,3.99,0.3904,156500,300,NOT_NEG,NOT_INT,NOT_LPSM,258000,SB,PR,HOME,5880,CIB,769,EXP,>74,TO_INST,60.66,SOUTH,1,39
151132,CF,MALE,PRE,L1,NOPC,NOB/C,216500,3.99,0.3904,216500,180,NOT_NEG,NOT_INT,NOT_LPSM,408000,SB,PR,HOME,14880,CRIF,553,CIB,45-54,TO_INST,53.06,NORTH,1,32
52773,CF,MALE,NOPRE,L1,NOPC,NOB/C,406500,5.5,1.4051,406500,360,NOT_NEG,NOT_INT,NOT_LPSM,428000,SB,PR,HOME,12480,CRIF,835,EXP,45-54,TO_INST,94.98,SOUTH,0,29
134421,CF,MALE,NOPRE,L1,NOPC,NOB/C,306500,3.3,-0.2472,306500,360,NOT_NEG,NOT_INT,NOT_LPSM,828000,SB,PR,HOME,5580,CRIF,662,CIB,65-74,TO_INST,37.02,SOUTH,0,24
90199,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,306500,3.25,-0.2789,306500,360,NOT_NEG,NOT_INT,NOT_LPSM,308000,SB,PR,HOME,5760,CRIF,862,EXP,55-64,TO_INST,99.51,SOUTH,0,39
94158,CF,MALE,NOPRE,L1,NOPC,NOB/C,136500,3.75,0.4472,136500,360,NOT_NEG,NOT_INT,NOT_LPSM,148000,SB,PR,HOME,3480,CRIF,641,CIB,<25,TO_INST,92.23,NORTH,0,20
40984,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,146500,4.625,1.1616,146500,360,NOT_NEG,NOT_INT,NOT_LPSM,198000,SB,IR,HOME,6900,CIB,637,CIB,45-54,TO_INST,73.99,SOUTH,0,43
80685,CF,UNKNOWN,NOPRE,L2,OPC,NOB/C,56500,5.99,1.552,56500,360,NOT_NEG,INT_ONLY,NOT_LPSM,578000,SB,PR,HOME,4020,EXP,529,EXP,65-74,TO_INST,9.78,SOUTH,0,42
45493,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,126500,3.99,0.5712,126500,360,NOT_NEG,NOT_INT,NOT_LPSM,228000,SB,PR,HOME,3180,EXP,728,CIB,65-74,TO_INST,55.48,SOUTH,0,36
142360,CF,FEMALE,NOPRE,L1,NOPC,B/C,116500,4.75,1.94,116500,360,NOT_NEG,NOT_INT,NOT_LPSM,128000,SB,PR,HOME,2880,CRIF,778,CIB,<25,TO_INST,91.02,NORTH,0,46
46115,CF,MALE,NOPRE,L2,OPC,NOB/C,136500,4.5,0.252,136500,360,NOT_NEG,INT_ONLY,NOT_LPSM,928000,SB,PR,HOME,8520,CRIF,582,CIB,35-44,TO_INST,14.71,NORTH,0,44
94030,NCF,MALE,PRE,L1,NOPC,NOB/C,626500,3.99,0.3055,626500,360,NOT_NEG,NOT_INT,NOT_LPSM,778000,SB,PR,HOME,14160,CIB,887,EXP,35-44,TO_INST,80.53,NORTH,0,40
41917,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,576500,4,-0.0603,576500,360,NOT_NEG,NOT_INT,NOT_LPSM,698000,SB,PR,HOME,7500,EXP,814,EXP,25-34,NOT_INST,82.59,SOUTH,0,41
84730,CF,FEMALE,NOPRE,L2,NOPC,B/C,256500,3.99,0.3904,256500,360,NOT_NEG,NOT_INT,NOT_LPSM,308000,SB,PR,HOME,3420,EXP,678,CIB,65-74,TO_INST,83.28,NORTH,1,44
124465,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,896500,3.99,0.3904,896500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,8040,EQUI,767,EXP,55-64,NOT_INST,75.15,CENTRAL,1,39
110153,CF,MALE,NOPRE,L1,NOPC,NOB/C,366500,3.99,0.3904,366500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,3060,EQUI,862,EXP,45-54,TO_INST,75.15,SOUTH,1,39
153361,CF,MALE,NOPRE,L1,NOPC,NOB/C,376500,3.99,0.3904,376500,360,NOT_NEG,NOT_INT,NOT_LPSM,628000,SB,PR,HOME,4920,CIB,788,CIB,45-54,NOT_INST,59.95,SOUTH,1,51
86508,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,196500,4.125,0.2041,196500,360,NOT_NEG,NOT_INT,NOT_LPSM,1048000,SB,PR,HOME,5760,CRIF,796,CIB,45-54,NOT_INST,18.75,NORTH,0,11
134757,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,296500,3.75,-0.007,296500,360,NOT_NEG,NOT_INT,NOT_LPSM,318000,SB,PR,HOME,7800,CRIF,678,CIB,35-44,NOT_INST,93.24,SOUTH,0,5
120347,CF,MALE,NOPRE,L1,NOPC,NOB/C,136500,4.25,0.6315,136500,360,NOT_NEG,NOT_INT,NOT_LPSM,168000,SB,PR,HOME,5100,CRIF,890,CIB,55-64,TO_INST,81.25,NORTH,0,30
130638,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,126500,4.5,0.9048,126500,360,NOT_NEG,NOT_INT,NOT_LPSM,158000,SB,PR,HOME,3720,CRIF,599,CIB,45-54,TO_INST,80.06,NORTH,0,31
107573,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,486500,3.99,0.3904,486500,360,NOT_NEG,NOT_INT,NOT_LPSM,878000,SB,PR,HOME,1200,EXP,899,CIB,45-54,NOT_INST,55.41,NORTH,1,18
45946,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,386500,4.125,0.4552,386500,360,NOT_NEG,NOT_INT,NOT_LPSM,598000,SB,PR,HOME,3600,CRIF,695,CIB,55-64,TO_INST,64.63,SOUTH,0,44
98367,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,386500,3.5,0.2695,386500,240,NOT_NEG,NOT_INT,NOT_LPSM,558000,SB,PR,HOME,6000,CIB,606,EXP,45-54,TO_INST,69.27,NORTH,0,37
66830,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,216500,3.99,1.1617,216500,240,NOT_NEG,NOT_INT,NOT_LPSM,368000,SB,PR,HOME,3840,EXP,897,CIB,45-54,TO_INST,58.83,NORTH,0,29
58121,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,366500,4,0.5405,366500,360,NOT_NEG,INT_ONLY,NOT_LPSM,438000,SB,PR,HOME,5700,CIB,866,CIB,35-44,NOT_INST,83.68,NORTH,0,38
30444,CF,UNKNOWN,PRE,L1,NOPC,B/C,246500,3.5,0.2969,246500,360,NOT_NEG,NOT_INT,NOT_LPSM,298000,SB,PR,HOME,5760,CRIF,865,CIB,35-44,TO_INST,82.72,SOUTH,0,39
25194,CF,MALE,PRE,L1,NOPC,NOB/C,266500,3.625,0.0707,266500,360,NOT_NEG,NOT_INT,NOT_LPSM,378000,SB,PR,HOME,3660,CRIF,802,CIB,35-44,NOT_INST,70.50,NORTH,0,46
50862,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,296500,3.75,0.2244,296500,120,NOT_NEG,NOT_INT,NOT_LPSM,448000,SB,PR,HOME,9480,CRIF,598,EXP,45-54,TO_INST,66.18,SOUTH,0,38
111492,CF,MALE,NOPRE,L1,NOPC,NOB/C,386500,3.5,-0.028,386500,360,NOT_NEG,INT_ONLY,NOT_LPSM,998000,SB,PR,HOME,5820,CIB,802,CIB,65-74,NOT_INST,38.73,SOUTH,0,30
80971,CF,MALE,NOPRE,L1,NOPC,NOB/C,396500,3.99,0.3904,396500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,5220,EQUI,613,EXP,25-34,NOT_INST,75.15,NORTH,1,39
73331,CF,MALE,NOPRE,L1,NOPC,NOB/C,496500,4.99,0.8526,496500,360,NOT_NEG,NOT_INT,NOT_LPSM,648000,SB,PR,HOME,8820,EXP,878,CIB,45-54,TO_INST,76.62,SOUTH,0,36
53535,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,436500,3.25,-0.5366,436500,360,NOT_NEG,NOT_INT,NOT_LPSM,508000,SB,PR,HOME,5760,EXP,836,EXP,25-34,NOT_INST,85.93,NORTH,0,39
28120,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,666500,3.875,0.2917,666500,360,NOT_NEG,NOT_INT,NOT_LPSM,2308000,SB,PR,HOME,5760,CRIF,659,EXP,35-44,NOT_INST,28.88,NORTH,0,46
113048,CF,MALE,NOPRE,L1,NOPC,NOB/C,216500,3.125,0.064,216500,180,NOT_NEG,NOT_INT,NOT_LPSM,338000,SB,PR,HOME,6360,CRIF,699,EXP,65-74,TO_INST,64.05,NORTH,0,40
66796,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,306500,4.5,0.06,306500,360,NOT_NEG,NOT_INT,NOT_LPSM,448000,SB,PR,HOME,12540,EXP,835,EXP,45-54,TO_INST,68.42,SOUTH,0,13
81622,CF,MALE,NOPRE,L1,NOPC,NOB/C,696500,3.99,0.3904,696500,360,NEG_AMM,NOT_INT,NOT_LPSM,988000,SB,PR,HOME,3540,CIB,627,CIB,35-44,NOT_INST,70.50,SOUTH,1,10
67738,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,146500,3.99,0.3904,146500,360,NOT_NEG,NOT_INT,NOT_LPSM,218000,SB,PR,HOME,1620,CRIF,609,CIB,45-54,TO_INST,67.20,NORTH,1,35
49965,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,456500,4,-0.3599,456500,360,NOT_NEG,NOT_INT,NOT_LPSM,648000,SB,PR,HOME,8220,CRIF,661,EXP,45-54,NOT_INST,70.45,NORTH,0,37
73589,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,726500,4.125,0.3888,726500,360,NOT_NEG,NOT_INT,NOT_LPSM,1468000,SB,PR,HOME,6780,CRIF,733,CIB,55-64,NOT_INST,49.49,SOUTH,0,47
119828,NCF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,356500,4.99,0.9612,356500,360,NOT_NEG,NOT_INT,NOT_LPSM,468000,SB,PR,HOME,6180,CIB,674,CIB,35-44,TO_INST,76.18,SOUTH,0,41
67056,CF,MALE,NOPRE,L1,NOPC,NOB/C,656500,3.375,-0.0214,656500,360,NOT_NEG,NOT_INT,NOT_LPSM,698000,SB,PR,HOME,7380,EXP,730,CIB,25-34,NOT_INST,94.05,NORTH,0,47
136233,CF,FEMALE,PRE,L1,NOPC,B/C,236500,4.75,1.8793,236500,360,NOT_NEG,NOT_INT,NOT_LPSM,248000,SB,PR,HOME,4860,CIB,545,CIB,45-54,TO_INST,95.36,SOUTH,0,61
90516,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,406500,3.5,0.3545,406500,240,NOT_NEG,NOT_INT,NOT_LPSM,898000,SB,PR,HOME,5760,CIB,555,EXP,35-44,NOT_INST,45.27,SOUTH,0,9
152725,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,246500,4.5,0.6222,246500,360,NOT_NEG,NOT_INT,NOT_LPSM,368000,SB,PR,HOME,5400,CIB,763,EXP,45-54,TO_INST,66.98,CENTRAL,0,23
130592,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,436500,4.125,0.0175,436500,360,NOT_NEG,NOT_INT,NOT_LPSM,578000,SB,PR,HOME,6060,CRIF,668,EXP,55-64,TO_INST,75.52,SOUTH,0,42
111268,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,136500,3.99,0.3904,136500,240,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,3720,EQUI,803,EXP,65-74,TO_INST,75.15,NORTH,1,39
89174,CF,MALE,PRE,L1,NOPC,NOB/C,256500,4.875,0.9913,256500,360,NOT_NEG,NOT_INT,NOT_LPSM,278000,SB,PR,HOME,3840,CIB,780,CIB,45-54,TO_INST,92.27,NORTH-EAST,0,40
63698,NCF,FEMALE,NOPRE,L1,NOPC,NOB/C,946500,3.99,0.3904,946500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,11700,EQUI,652,EXP,35-44,TO_INST,75.15,NORTH,1,39
42170,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,476500,3.125,0.1189,476500,360,NOT_NEG,NOT_INT,NOT_LPSM,558000,SB,PR,HOME,6000,CRIF,737,EXP,55-64,NOT_INST,85.39,CENTRAL,0,46
118585,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,276500,3.99,0.3164,276500,360,NOT_NEG,NOT_INT,NOT_LPSM,558000,SB,PR,HOME,4980,CIB,885,CIB,45-54,NOT_INST,49.55,NORTH,0,38
121542,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,476500,4.99,1.2308,476500,360,NOT_NEG,NOT_INT,NOT_LPSM,808000,SB,PR,HOME,6360,CIB,574,EXP,35-44,TO_INST,58.97,SOUTH,0,48
26489,CF,MALE,PRE,L1,NOPC,NOB/C,186500,4.75,0.3412,186500,360,NOT_NEG,NOT_INT,NOT_LPSM,198000,SB,PR,HOME,2700,EXP,745,CIB,25-34,TO_INST,94.19,SOUTH,0,39
61315,CF,MALE,NOPRE,L1,NOPC,B/C,196500,3.125,0.4411,196500,360,NOT_NEG,NOT_INT,NOT_LPSM,198000,SB,PR,HOME,2460,CIB,878,CIB,25-34,NOT_INST,99.24,NORTH,0,45
50595,CF,FEMALE,NOPRE,L2,NOPC,B/C,126500,4.125,0.7611,126500,360,NOT_NEG,NOT_INT,NOT_LPSM,158000,SB,PR,HOME,1440,EXP,518,CIB,>74,TO_INST,80.06,NORTH,0,44
126586,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,206500,3.875,0.8752,206500,240,NEG_AMM,NOT_INT,NOT_LPSM,378000,SB,PR,HOME,4800,CIB,786,EXP,35-44,TO_INST,54.63,SOUTH,0,43
92185,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,56500,3.99,0.3904,56500,360,NOT_NEG,NOT_INT,NOT_LPSM,78000,SB,PR,HOME,2880,EXP,813,CIB,>74,TO_INST,72.44,SOUTH,1,25
58641,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,166500,3.99,0.3904,166500,360,NOT_NEG,NOT_INT,NOT_LPSM,528000,SB,PR,HOME,2040,CRIF,870,CIB,55-64,TO_INST,31.53,NORTH,1,60
65262,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,226500,3.75,0.6123,226500,360,NOT_NEG,NOT_INT,NOT_LPSM,318000,SB,PR,HOME,5760,EXP,513,EXP,55-64,TO_INST,71.23,SOUTH,0,39
